name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
12.404keV_C_1.848cm_5860_gem_out.npy,27,112.5863865857877,29649.627197265632,0.0436604185372457,45.00407435110934,1976.641813151043,1.0113447574259922,-0.5705525679077761,2484.206028936433
12.548keV_C_0.667cm_9372_gem_out.npy,175,75.02592144645003,31164.445556640632,0.0233905705052485,88.32456218268004,2077.629703776043,1.166330575832408,-0.1569251978927068,2781.299999978903
12.603keV_C_1.660cm_2700_gem_out.npy,185,95.39159059139097,28111.88940429688,0.0330320489092989,16.132245136025208,1874.1259602864568,1.305971375956597,0.1634913335766907,2793.335500428788
12.631keV_C_1.997cm_8297_gem_out.npy,29,98.96468505931236,25239.79565429688,0.0351263755556983,85.19749472313666,1682.6530436197916,1.1956060325059263,-0.0715718697508034,2305.194546100761
12.670keV_C_0.892cm_1276_gem_out.npy,178,51.148454956571705,26849.384765625007,0.0248013634077435,51.683671369238105,1790.0992663078125,1.1189679900024596,-0.2762398162552641,2610.481158338863
12.793keV_C_0.516cm_3224_gem_out.npy,135,63.645266909645386,22874.78442382813,0.0272853500515843,9.818210048067227,1524.985628255208,1.2815325550538277,0.0951917702583506,2421.2168480370183
12.948keV_C_2.220cm_7044_gem_out.npy,15,44.127340982912415,18189.20825195313,0.0378399351810744,59.93765248502229,1212.6138834635417,1.146646007172636,-0.2661680029938122,2269.110561454785
13.073keV_C_2.317cm_5850_gem_out.npy,65,117.6680075466565,40894.73681640626,0.0324305286351399,81.05047280854068,2726.3157877604176,1.0881792941734578,-0.2913889526373965,3255.855498812518
13.074keV_C_2.033cm_2194_gem_out.npy,0,116.53119753954304,34687.26684570313,0.0388715907561332,74.93175269879141,2312.4844563802103,0.9440047755675524,-0.5853034025241404,2646.145079037154
13.158keV_C_0.960cm_7693_gem_out.npy,28,47.51757569573597,21142.178710937504,0.0282357079599219,68.0008812516421,1409.4785807291664,1.153073763095153,-0.1877552770136201,2423.0414742639377
13.162keV_C_2.096cm_7208_gem_out.npy,117,131.103775689337,27526.522460937507,0.0458021402150252,37.6824349338057,1832.8328654158367,1.1857677144073906,-0.1092008017320371,2507.0614505616704
13.170keV_C_1.005cm_5508_gem_out.npy,110,52.62090839200706,34532.86987304688,0.0243520149494789,52.16325992817664,2302.191324869792,1.0997859925164817,-0.3431506165876516,3614.423823587048
13.213keV_C_2.000cm_3978_gem_out.npy,92,106.36367383233394,44355.29296875001,0.028518245030989,1.846974828241733,2957.0195312500005,1.0743431431201709,-0.4035333942074781,3685.226405928919
13.455keV_C_0.782cm_5630_gem_out.npy,1,108.25469966703524,25514.368896484382,0.028951148702366,45.65421554247554,1700.7880462631597,1.1910274285691882,-0.1815683732026487,2321.8708776090675
13.554keV_C_0.753cm_3398_gem_out.npy,14,88.21438532222385,37944.92919921876,0.0210522859636338,66.70448371998718,2529.6619466145853,1.3069773767955348,0.1975988719258885,3787.278087195159
13.575keV_C_2.333cm_4485_gem_out.npy,142,113.52104552803314,36905.92089843751,0.0314245433864117,62.30166080541038,2460.394726562498,1.2541459806528774,0.101775511357316,3372.362813279392
13.581keV_C_1.706cm_4278_gem_out.npy,43,50.62963559023512,23377.575195312504,0.0343909498988922,3.815182761996351,1558.5050130208335,1.093612415601034,-0.3558995030664791,2283.92213237913
13.591keV_C_1.996cm_3980_gem_out.npy,160,100.09773002199182,36002.9580078125,0.0396894855186598,8.498935988871807,2400.197200520833,0.9317877292089544,-0.722738581014374,2973.862703067226
13.605keV_C_0.688cm_7260_gem_out.npy,103,86.67305104689564,38243.83642578125,0.0193594643773149,57.898632229502105,2553.9409219493245,1.152982286740849,-0.2019323182885117,3567.6988092939123
13.638keV_C_1.267cm_6182_gem_out.npy,71,117.26335507925928,23312.469726562507,0.0325395454601287,72.00958514576347,1554.1646484375017,1.430874133274515,0.5293733667223828,2332.9347582698133
13.752keV_C_1.521cm_5425_gem_out.npy,178,74.91387647751843,30620.76635742188,0.0345774009107696,19.0249744808742,2041.3844238281256,1.1367909976961488,-0.2396546069746596,3021.058454245758
13.795keV_C_1.507cm_6370_gem_out.npy,182,81.10350040397626,27635.296630859382,0.0295758439196795,5.383172487009468,1842.3531087239596,1.095592056071251,-0.3564876892666717,2620.944857665431
13.813keV_C_1.351cm_6427_gem_out.npy,194,90.7587032863638,41054.12060546876,0.0225602353909867,89.62426001164197,2736.941373697916,1.0225011293750947,-0.4825524865439674,3410.3539690764
13.903keV_C_2.310cm_1146_gem_out.npy,109,112.21122938458522,34030.18798828126,0.0373236449882504,82.2458637001968,2268.679199218749,1.0223657401565156,-0.3860960864735712,2464.1003562481037
13.991keV_C_1.473cm_6412_gem_out.npy,84,83.5038255943336,35310.952392578125,0.0245771826880955,21.06875405658856,2354.0634928385416,1.1606235703915009,-0.1790195024498966,3412.118933036255
14.008keV_C_1.784cm_5349_gem_out.npy,101,106.90078473883044,44277.31005859376,0.0291715561253814,5.0080785391087055,2951.820670572917,1.0628091130681894,-0.409432085326868,3684.575513987359
14.127keV_C_0.637cm_3797_gem_out.npy,181,84.56258694665812,45308.75097656252,0.0187307745210234,88.2232829061869,3020.5833984375004,1.184576138184132,-0.0920260735620419,3729.856161559662
14.165keV_C_1.844cm_923_gem_out.npy,46,123.7968945939724,35287.017578125,0.0323147891711472,21.719666978073263,2352.467838541665,1.2779529971375454,0.1766812934358261,3000.748528540424
